start	end	text
7323800	7329720	whatever your main level wrappers like you build go and see any website you'll have header footer
7329720	7336920	nav bar content area ads we went on to play like we know that position is there many things are
7336920	7341080	there all these things are there but but if you want to build a layout if you want to build out
7341080	7346680	a layout like this one it really fast now the magic thing that i want to show you is this is
7346680	7354520	flexible this is flexible like if i show how flexible this is because how grid is solving
7354520	7361160	this magical thing now all the properties we just learned right it helps to solve the minute minute
7361160	7366600	problems but if you want to create a very basic simple layout see this is this is so flexible if
7366600	7373320	you go and do it anything these are increasing and decreasing the height and width as per our need
7374120	7378840	but one thing we want to do is like for mobile devices we are not supposed to have
7378840	7385880	this way i'll just go and add one media query and i'll try to i'll explain it this one again
7385880	7399800	whole thing okay let's say what i'll say is that media all and then i'll go and write the condition
7399800	7400840	as max width
7403240	7413560	okay let's say i go and say some 600 pixel till 600 pixel apply these properties okay how can i
7413560	7421320	what can i say this i'll say that go in the whole body inside the whole body grid template areas
7422280	7430760	inside this grid template areas i'll just define such that in each row in each row let's have
7430760	7438040	header section only only on the first row then in the second row i'll say that get me the content
7439960	7443400	section then i'll say that get me the ads
7443400	7453880	uh what was it ads section then i'll say that a get me the nav uh section
7458120	7461480	then i'll say that get me something called as footer section
7465800	7470920	okay i didn't have something called nav uh that's all the menu section
7473960	7480760	okay now let's see what just just happened did this problem is solved for
7482120	7488280	smaller screens not completely because we have to fix these properties that we have defined grid
7488280	7493880	template rows and columns how we want to do we have to we say that when grid template is for single
7493880	7499880	row single in single column we are defining i'll say grid template columns as simple one fr
7500200	7502760	fr to consume it whole thing
7505720	7513800	like in fractional unit then i can go and say in grid template rows again i can give
7513800	7520040	n number of things that i want like let's say uh 20 pixel then give me something but we don't
7520040	7527160	exactly need here for the rows whenever you are having mobile view your view is like scrollable
7527160	7529560	view right you can scroll as much you can you have
7532680	7539320	so guys do you think till 20 minutes before grid was looking like much difficult to deal with
7540440	7546840	but do you feel it's difficult when you see this example like if you see this if i'm expanding it
7547400	7557720	the grid has become changed right just using one property called grid template areas is a
7557720	7564120	something called which is creating a magic for us in a mobile view it is having all things are
7564120	7571160	aligned and vertically in like responsive view you are getting this uh the way you want so any
7571160	7580760	layout go and pick any layout in websites let's say layout examples in html okay
7582680	7590760	uh you you want to build this is it easy this is header footer sidebar and main content area
7591640	7595640	easy right you will be able to do with grid template areas straightforward
7596200	7602680	if you go and do this part header nabba section aside footer aside pretty easy straightforward
7602680	7609880	right any anything you pick it you try to apply these properties that you have learned even there
7609880	7618040	are some difficult uh templates and all other properties right item level properties yeah item
7618040	7623720	level properties those i container level properties this those will help you further whatever
7623720	7628120	those will help you further whatever properties we have learned those will help you further to
7628120	7634280	enhance your content like how we want to show it okay only thing only the thing that i've done
7634280	7638760	here is that i've i've i've generated these values because it's really difficult to do it live
7639400	7646280	i've just fixed it using it in inspect tool itself i've built it then i'm trying to show that
7646280	7652120	how can you leverage grid template areas actually and its connection with grid area properties
7652120	7658280	these are acting as ids and these ids are used in a grid template i guess like how can you load it
7659960	7666040	is this clear guys this example is clear grid one anyone having any doubts in this
7671720	7680520	i hope uh no doubts uh if this is clear uh one example guys if you remember uh inside flexbox
7680520	7684280	right we developed this example in last class
7688520	7692600	in flexbox we developed this example how many of you remember this
7694040	7702520	carts one in flexbox right let's see how we can do it in the grid using this example how can we
7702520	7708040	solve this in the grid okay i have built this one to just show that you can do that same thing
7708040	7716040	in the grid also and how easy it is because that's also a layout only uh let's say i say
7716040	7724600	carts dot html now you'll be able to feel like how powerful each item is and what can be used
7724600	7732360	i'll do one thing i'll copy the html content both are same uh you'll be able to see i'll show both
7732360	7733240	of things to you
7739240	7741000	let's say i copy this
7746280	7754120	okay let's preview this as of now show preview yeah this is working something like that
7754120	7759640	but this is just an html now let's go apply uh all the properties that you see
7759640	7767080	okay i'll just apply the properties let me know something that if you feel anything like different
7767080	7773400	okay so firstly uh i'll give a list of properties that we have applied already in last class
7774040	7779400	uh even i can pick it from here let's say this all list of properties that if you see
7779400	7785000	this card image text content button i'm copying this all the css that you see
7785160	7791960	okay now i've copied that content now what i'll do is that once i have this let's say
7795320	7802920	i'll also do one of uh we added a box shadow and everything is it no we didn't add it i'll pick
7802920	7811400	it under the property that we applied here so since it's mixed i won't copy it i'll do
7811560	7815240	since it's mixed i won't copy it i'll do something like i'll write
7817240	7824040	uh article article is something attack that we used here uh for the classes
7824840	7832280	so just adding a border for each card guys uh let's say border one pixel solid
7832280	7841160	let's say black or let's say uh triple c that same thing that we used also i can pick it up
7841160	7845240	manually from here itself box shadow also same to these two properties that i needed
7846280	7853240	okay once i added these are looking like a bit uh on on a liberated stage now let's go
7853800	7857560	and do the actual styling that where you will do it using
7857560	7864520	grid display cards now here what i'll do is like i'll say display grid
7866680	7875720	okay now here i'll say simply grid template columns i'll say something like repeat for me
7877160	7885800	autofill like you remember autofill right let's say autofit will go for autofit and i'll say min max
7888200	7891720	uh let's say 200 pixel to 1fr
7896040	7906520	and i can go and say give me a gap of 10 pixel or let's say 20 pixel
7909320	7916360	and uh let's say i go and i'll just align the items all the items right uh to something called
7917000	7925160	a stretch nothing seems to be uh like or else let's say we put it into the center
7926200	7933080	okay now let's go back and see how flexible is this one okay this is something we have designed
7933080	7940120	using flexbox i've added only three property for three properties to be specific in grid all the
7940120	7948840	other uh are like simple basic css okay i open this in the live server again if you see
7952760	7957640	we can add something like here uh let's say border radius to give that same look
7958280	7963880	as a eight pixel around each box okay say 12 pixel
7964840	7975560	now if you see here do you guys feel like same isn't it now i'll show you magic with grid is that
7976760	7982920	guys it's flexible also flex wrap is working flexible go for mobile screen all will become
7982920	7989720	scrollable right all are becoming scrollable if a screen size is increasing there is an empty space
7990040	7999640	there is an empty space coming up why let's say i go and see uh did i make a mistake while writing
7999640	8007400	auto fit is fine that's why i use auto fill or doesn't auto fit is the right thing to say
8007400	8013400	because this empty space is coming if i use fill i don't want that empty space i will go with fit
8013480	8022520	itself okay i hope this example is clear guys you can explore uh this one it's pretty clear so what
8022520	8032520	i've done is i've built one using flexbox this is also flexible in nature okay so that you whatever
8032520	8037320	time you have right you will be able to explore and learn both are used for layout one is one
8037320	8039160	direction the other one is two direction
8047080	8054360	is this clear is this clear like how this cards is working cards example anyone having any doubts
8054360	8062680	anyone having any doubts till now so if you don't have doubts i would say i've covered the content
8062680	8070200	that i have to cover for today's class okay but i'll explain you one of the topic okay
8072520	8074360	uh give me a second guys
8077880	8079800	this has deteriorated
8083240	8086360	my whole layout scalar layout got completely
8086360	8095640	uh i'm not sure how to fix this i'm starting the doubt session uh because i don't have
8095640	8106120	other option to see okay so guys i started uh doubt session guys but i want everyone to stay
8106120	8112520	here i want to uh talk about few things okay that whole layout got struck for me i could not see
8112520	8117240	anything only one button was available like start out session because we have something new
8117240	8123080	feature called druva for us uh while expanding i could see some spaces at the end of first row
8123080	8129640	that you can see it in the flexbox that you can see it in the flexbox if you see here
8132440	8139320	okay that you can see it in the flexbox example in grids example autofit is applying so it will
8140120	8145560	expand the card size you can fix that flexbox issue also but you have to explore that how can
8145560	8151720	you do it so guys i have an announcement that i want to make i've seen few ratings are coming
8151720	8157400	low so i would request whoever rating me low right i would write ask them to write you know
8158280	8164200	maybe a feedback like what i can improve or what i can work on if you have challenge writing there
8164200	8169240	you can ping me directly personally i wouldn't mind i would work on that okay i'm here to learn
8169400	8175400	one of the skill i'm trying to share what i know as a knowledge i'm trying to learn okay so that
8175400	8177800	on a lighter note take that on a lighter note but
8180600	8183720	people who are in class i want to show you few things few amazing things
8184680	8191480	so hope my screen share is working right hope my screen share is working right
8192840	8198360	pick any one side guys pick any site pick any random site pick any random site that you like
8200040	8201320	whatever website you like
8203720	8206840	youtube guys it would be really difficult to debug youtube
8207400	8210920	or else i can show that also youtube fine no worries let's go to youtube
8212280	8221240	okay let's say i explore this one now i remove this one okay this is how youtube is rendering
8221240	8226440	now what i want to show you here is that this is the whole html youtube has written right
8227400	8234840	okay market me dot in i'll i'll talk about the tank but so shanth has suggested me youtube
8235480	8242760	so guys this is a html that youtube has written right for this rendering website now let's say i
8242760	8249960	go and select here the flex box if you see can you see this flex when i'm hovering over it
8251000	8255320	when i'm hovering over it hovering over it if you see the whole page is highlighted you see
8255320	8262360	this whole page is highlighted so they have built this layout using flex box this is the something
8262360	8269560	we have learned if i go and click it see they applied something called display as flex and they
8269560	8275320	gave something flex basis property also and if you want to see actual properties while of what
8275320	8280840	applied right you can go to the computer you can say flex places you have they have given flex crow
8281720	8284360	flex string they have defined all these properties
8286600	8293160	okay you can play around with them let's say i i go and say uh let's say i go and say whatever
8293160	8302760	flex is there now i say this i was a block no when i say block let's say this element actually what
8302760	8307880	all this element is targeting that i have to see to show you the changes let's say instead of block
8308600	8314280	let's say we say in line do you see any changes guys that are being applied
8315960	8317720	let's remove this display itself
8320680	8327720	so you what i what i mean to say is that you can always see this this container wherever
8327720	8335400	these cards are rendering this whole cards rendering are on this flex box but if another
8335400	8341480	thing you can do is like you can click on this okay flex box editor if you want to play around
8341480	8347240	you don't know what property to apply on any website you can open this and let's say i have
8347240	8353640	this i do something like this like column reverse if you can you see anything here all the videos
8353640	8362040	gone gone away right let's say i select this one column not working if i select row by default
8362040	8367880	this youtube i used flex direction as a row is that point clear like how can you see
8368520	8373160	what what they have applied or what properties they are playing around with let's say if i
8373160	8378760	use flex wrap this will only work when i am reducing increasing size let's say align content
8378760	8384840	justify content let's say we make it into the center or left align because they their content
8384840	8390200	is completely fixed and their spaces are filled you might not be able to see this property being
8390200	8398840	applied okay but you can see using this flex direction there are some some properties are
8398840	8404440	you know all the properties they applied those are gone so what i want to say you is that you
8404440	8411640	know go and open each existing websites right this is also another thing that is applying
8411640	8418200	at the same part like if i if i remove this let's say i deselect i select this one
8418360	8422840	this is the container you will be able to see even the part right when you click on this
8423320	8428920	on which area this flex box is applied you will be able to see that thing getting highlighted also
8429400	8434200	so you can go and see you can learn actually let's say they are having flex direction as column
8434200	8440440	if i remove it let's say everything is gone if i align this items let's say align items are
8441320	8448360	on center i say that flex start nothing changes because the space is completely consumed
8449080	8459880	or flex end right so you can play around with all of these things let's say the column reverse
8462360	8469720	so what i am saying is that you can go and explore these sort of things any other website guys you
8469720	8476120	want to pick it up where here i am able to see only flex because i want to show you grid
8484920	8492200	any other website guys choose other websites i'll show you grid also youtube has used
8492200	8498760	flexbox everywhere it is a flexbox so do you understand the importance of these things guys
8498760	8506360	what we have learned just now what we have just learned how important is this stuff is
8509640	8517400	see the header is also fixed header is also fixed using flexbox all the items are in
8517400	8519800	row what if i change into column
8520280	8527160	okay i change into column this has become into that what we say a menu button in a mobile view
8527160	8532440	like you open this you will be able to see like menu button in mobile view this is how centered
8532440	8538840	right so all you can also play around with this one let's say this is a column i want to make
8538840	8543400	it reverse you see this button came here on the right side youtube came on right side compared
8543400	8549240	to the whatever its order is so this is actual live website you can see that this is the
8549240	8554840	website where i'm trying to play around i'm trying to learn from there okay let's go someone
8554840	8564280	suggested me apple website apple.com this is the one of the website where you have too many
8564280	8571880	transformations and too cool to be actually you know let's say if i go for a but i'll show you
8571880	8579800	this particular thing directly firstly let's say you go and open here here also everywhere
8579800	8582920	see yeah we got the grid guys can you see this grid
8585800	8592440	apple is using grid layout 2d layout and whole content is selected if i select this grid
8593080	8599320	now they say they are using grid gap okay they are passing some i mean this is from javascript
8599320	8603720	perspective guys they are using some variable they are passing real-time values now they are
8603720	8610200	also using something called grid template areas they have used grid template columns so if we
8610200	8616200	know all of these values right what we have just learned all of these things at least these are
8616200	8621320	you are able to relate you know because everything nothing should be new to you because we are
8621320	8629080	concluding the part of html and css now everything that you see on the screen like this could be
8629480	8637560	like a html element or a tag or the css property you should be able to relate it if you are not
8637560	8643160	able to relate or anything you have doubt let me know i'll explain that explore we'll explore that
8643160	8650440	okay now let's say we remove this display grid so this part right whatever they are doing on the top
8651320	8656040	this is where it is fluctuating if you see if i am playing around with that
8657000	8664120	on and off and you can go and see in the computed area what all things they have applied actually
8664120	8670840	here display grid is there then they have applied font weight grid template areas none
8670840	8676840	but they have given template grid template columns this is coming from a variable value okay
8678680	8683160	and line height is there this is something we have used already row gap is there row gap is
8683240	8688920	coming from again like whatever we have defined here gap that is coming from variable
8690040	8697560	okay that's coming from js again z index right so what i was saying is that again there is a
8697560	8703080	new section for this section now if you see when i highlighted this guys can you see this
8703080	8706440	yellow line somewhere between a low line here
8709640	8716200	now they have a gap of some let's say 10 pixel and this is a 1fr and this is the 1fr
8716200	8719240	so they converted a website into two columns isn't it
8723560	8729800	this is what we intuition we get right let's say let's see what they have done here we are
8729800	8734760	not able to see this one because see the columns and this values right if you see
8735400	8742600	the column value is two so if you say these are we got two columns now going back again
8743560	8749400	like i have clicked here this is a real time value two columns repeat two columns of one of
8749400	8757480	one fr each right if you go and say grid grid gap give a 12 pixel of gap okay
8759880	8767800	so go and apply and even for firstly for to lay show this right you have to select this
8767800	8771560	one grid lines and if you don't select this one you won't be able to see these yellow lines or
8771560	8782280	anything okay uh let's say i also select this one there are too many things guys flexbox all
8782280	8788040	things you can select and explore this i want you to explore this all these things okay till the
8788040	8796280	properties whatever i'm introducing right you have free time open inspect tool try to debar
8796840	8802120	choose your favorite website someone also suggested me hotstar website i might not
8803160	8806360	have logged in into this one let's say
8809080	8814280	they have also built i would say only disney symbol will be coming out let's say only this one right
8814840	8822440	got logged out login let's say this is a how this has been aligned okay this is a small layout
8822440	8830440	right this is a small uh no no reason so this i just let's discuss on css5 but this is a small
8830440	8839320	layout right small layout let's say how the small layout is built okay uh please let's go here and
8839320	8847480	select this whole content okay here if i selected whole content this content is built using flex
8848520	8854360	if i select this flex let's go below and see how they have said that hey display is flex
8854920	8861480	i'm using column and i'm using some dynamic value 40 rem now they have used something called as rem
8861480	8867560	value then also if you see this box is bit curved this box is bit curved because they have given
8867560	8873400	some radius like eight pixel also they have given some background color this is coming like hash
8875080	8880920	whatever hash code we many hash codes we have seen right now what if i change this one into row
8881960	8882600	do you see this
8885880	8893240	got changed now all the layouts in this world are built using this two only guys flex box
8893240	8898040	and grid that's why i am spending more time explaining you the importance
8898040	8902200	you go into any website if you know these two layouts if you know this tool
8902200	8908920	specific specifically flexbox because grid is used one time to set out the whole layout
8908920	8913560	flexbox will be used to layout all the small items small things that you design
8913560	8919560	okay and flexbox is completely easy use that flex froggy revise it put a sheet on your
8920280	8925080	like wall keep doing it because this is going to be really important you go for
8925080	8927800	any machine coding around this will be important
8930280	8937080	js okay we'll talk about that upendra in future like if you don't mind why we need getting
8937080	8944440	values from the js because those are calculation specific they calculate if this viewport is there
8944440	8949800	pass on this value pass on this value they do some sort of logic but i'll talk on that
8949800	8957560	specifically okay most of the sites will send the dynamic values to this one okay see box
8957560	8967640	box sizing is for hotstar they applied it yeah i'll talk on that i'll talk on that like what is the
8967720	8978680	like syntax right firstly whenever you are going for like you know type of cases
8983160	8994520	in naming css class okay so if you see basically one thing i would suggest
8995480	9002520	not this one not this one but have anyone heard this bem convention
9003880	9011000	this is what we generally is followed at a like you know industry standard whenever
9011640	9018040	i'll give you this link i'll actually tag this link in today's class bem convention is a
9018040	9025160	convention like how like you go and say that i want to define for each html element a class name
9026040	9031800	how would i define it there's a certain standard now bem talks about something like block element
9031800	9041480	modified okay so block element block is like what type of block it is like then you go for element
9041480	9046920	underscore depth then modifier modifier is like uh let me give you an example i would want you to
9046920	9057720	go through this one let's say button right uh let me show you actually examples i wish i should
9057720	9065640	i can show you my pr how i used to write if you see this uh this is a block called nav then i'm
9065640	9071480	using a lease item lease item is a like element underscore underscore then if you have modifier
9071480	9076280	you can use again underscore underscore and add new thing that you want to do but this is how you
9076280	9083560	do it once you this first thing is common category then you go for sub common category like lab nav
9083560	9088120	dot underscore lease item both are same then you add something unique like let's say underscore
9088120	9093960	item one to be specific okay but i would want everyone to go through this article guys uh
9094680	9101320	if you are going to the industry standard anywhere writing uh naming convention thanks for asking
9101400	9109080	this uh i'll put it here in the link let's say i'll give all the links also i'll push the code
9109080	9119080	guys uh stay in the call i'll give this uh let's say naming convention for css
9120520	9125720	there are too many standards guys naming conventions uh for css we follow them uh but
9126360	9132760	if you go for uh like constants how they few people follow camel case few people follow snake
9132760	9138760	case camel case is somewhere starting from a small letter and then all the words that you append
9138760	9145640	will be capital okay same you have many other things uh let's say i have other websites
9146440	9152680	uh something that i want to link this is auto fill versus auto fit
9153640	9159160	i try to explain this at at most simple way it's just a difference between the space
9160280	9167880	okay then one of the most important article that you have to revise is this one whole thing grid
9168120	9174040	uh when i say revise it just to click keep your concepts clear use these two classes talk uh this
9174040	9179400	one uh at most guys like keep revising you face any challenge you're not able to understand drop
9179400	9186200	in we'll discuss in the whatsapp chat uh what is figma figma is something a tool used by like we
9186200	9193480	are using vs code or any other thing like figma is a tool that is used by ux uh ux designers they
9194200	9200520	uh ux designers they design what have to be designed like you are not as a developer you
9200520	9206280	are not responsible to build this that hey this product will look like this they will give you
9206280	9212360	this thing they they want this device logout layout to be this way on your figma tool you
9212360	9221000	will try to replicate by writing the code on it is that clear it's just a tool like it's a website
9221560	9226680	where they design all the websites like ux designers do that and they share with you because
9226680	9233960	you are not supposed to uh uh design it they'll design it you are going to code it you are a
9233960	9238760	developer you're not a designer that's a difference it's for a designers you
9241400	9249160	uh let me push this code guys let's let's go to readme.file also once
9249400	9258760	we have covered okay class five we covered something called as flexbox
9261080	9270760	uh then we discussed uh media query then we uh repeated uh revised uh but that's fine uh
9270760	9276200	that's fine uh class six we discussed grid
9279080	9281800	and layout example
9284200	9294840	custom layouts then uh also we built cards example here cards example with flex
9294840	9295880	uh
9300520	9307880	here we have built using cards example with grid okay
9310760	9316840	grid commit minus nm uh class six nodes
9316840	9320840	uh
9327560	9336360	okay dummy side yeah open the CSS so Ankit had his built his own websites he needed some suggestions
9337000	9344280	uh can we go ahead and say any other time Ankit like I'm like we are overshooted much long actually
9344280	9351240	two hours 35 minutes others let me explore this uh but I can if you want my real time suggestions
9351240	9360040	actual suggestions I would need some time okay this looks cool design is cool uh that's my first
9360040	9369400	impression uh so you have your own company is it
9374840	9380840	uh this is for what like this is your organization like this is what market.me.in
9383720	9388440	like uh okay uh let's say page source
9392680	9398920	use table use something like table padding spotters
9398920	9406760	uh okay some some are like taken but taken from wordpress okay
9410120	9415240	any website you build right chrome understands only HTML and CSS I told you mother languages
9415240	9420280	they take only that other thing understand it you have to give it that part so you can always
9420280	9426280	explore like you have media queries uh you have let's say
9429880	9434520	let's say you have many classes defined here if you see here header main layout
9434520	9439560	if I show go and show you right even if you picked it when you fixed it from there right
9440840	9442680	see do you see flex boxes everywhere
9442680	9451160	okay great but do you see flex boxes everywhere that same thing even if you want to build it you
9451160	9457080	got stuck you design it by your own saying the seeing this one you got stuck load your website
9458120	9463800	open the flex box apply the same properties using your HTML and CSS you will be still able to do it
9463800	9469960	it's like reverse debugging reverse engineering okay for each thing like you can pick this div
9469960	9475080	hedge feed site what this do what is this is doing right you can go and do it everything
9475800	9481240	you have applied position relative and many things are there but looking cool you can if you build
9481240	9488280	this right using the properties that we I would say build this using react uh even with the HTML
9488280	9494280	CSS which doesn't have any behavior this will give you a really great experience uh dealing
9494280	9503000	with this HTML and CSS okay because what I can say is like this layout is like uh you know
9503000	9509480	boxes everywhere behind the scenes this gives me that already agreed like feeling
9511560	9518600	but uh good one it would be a really great exercise actually see every container in a
9518680	9525400	flex itself like it's a flex box this particular container or anything if you go on a top level
9525400	9530840	if you go on a top level let's say top level uh this is a body item
9533320	9537880	if I remove this body shadow see your websites look odd now
9540120	9546840	one element is doing the magic like gradient uh adding the all the colors and background images
9547800	9551880	because this is this is made cool completely cool using background image
9553800	9561800	and repeat this background properties had uh helped you a lot and
9563320	9569880	what cool one here one should prepare this sort of sites anyone like uh once we learn JS right
9569880	9575480	I'll give you really one cool task one can implement that one uh
9577240	9582200	so hello guys if you don't have doubts can we close the session I see many people got dropped
9583560	9587480	in real time how we'll get the project requirement I'm from a non-coding
9587480	9594600	background so I just wish to chant it's it's simple right um as we just uh discussed
9594600	9600760	this that we have a figma sort of tool where they give you that hey I need let's say
9601560	9607960	uh they'll give you a task like or a user story they'll ask you to build this thing out so you'll
9607960	9614440	have a layout first once you do HTML and CSS part then you will write uh all the like uh
9614440	9619080	logics that you have to do it like login again or closing let's say if I click on a close
9619080	9624120	there is some action going on right once I closed it it redirected me to the home page
9625960	9629720	right so all those behaviors you have to handle that's one of the example actually
9631720	9638280	but it would be really great like to go and uh which kind of project should we practice so
9638280	9643720	I'll teach you a few projects I'll teach you a few projects uh and I'll also help you out
9643720	9651160	if you are building your own project okay think of it uh basically we'll be building on HTML
9651160	9656200	CSS JavaScript once we learn that uh we'll be building one till we complete JavaScript
9656200	9660520	we'll be learning two projects then on react we'll have one project then on full stack we'll
9660760	9666520	have one project four projects I'll also share that simple portfolio project right code after
9666520	9672440	next class I'll share it I'll upload here only where you can go and refer it and you can improve
9673640	9680920	uh you can improve this one completely uh the CSS that we I have written or what we have done it
9680920	9688760	okay that portfolio project initially I've shown you right uh I think if that url is cache
9691160	9696680	yeah if this url is cache right so this particular thing that I'll share with the code base
9696680	9705240	I wish I wish you design it on your own guys okay this would be really basic if you go and do it
9705960	9713160	this is a menu bar this is one section second section third section four section
9713560	9714200	four section
9717960	9725480	okay uh guys any if you do there must be a foot or two yeah uh
9727080	9732120	I mean yeah there should be a foot or two but you can add it you can customize it as much you can
9732120	9738440	like for a beginner level uh I mean I'm actually what I feel like I'm introducing too many
9738440	9744840	complicated things also because uh for a for last batch I didn't go into that depth initial
9744840	9752120	classes because it would be too heavy for people to take it uh sometimes uh but you can always
9752120	9756600	customize this and get like whatever you want to add there too many things better can be done
9756600	9763400	right one of the best cool websites that I feel like you can explore uh like if you want to see
9763400	9767160	3d sites
9774360	9781160	if you go and see uh 3d websites
9781480	9784920	so
9791880	9795480	I mean not this uh but they are showing how can you build it
9799560	9807000	let's say 20 awesome websites so if you want to really stand out right
9807560	9810840	if you want to really stand out as a fresher or anyone
9812920	9816360	this is the cool one let's say what this they are doing chipperlay.ai
9817000	9821560	now let's say if I'm scrolling it I'm guys I'm scrolling it below now if you see
9822200	9827160	when I'm scrolling it I'm getting something new I'm just scrolling it below
9829320	9835800	these are like transformation CSS these are like advanced really advanced like how can you deal with
9837160	9841160	this cool looking cool right
9845160	9853480	apple at apple uh you won't be seeing it at a top level top level website has really simple
9853480	9859160	but if you go for let's say mac and you open uh macbook pro let's say macbook pro
9859320	9865240	uh and now if you scroll if see the 3d uh evaluation and how images are changing
9866280	9872520	see now they got something new right I'm scrolling it below so there are stories coming in
9875960	9879960	I'll slowly slowly I'll show you like what they are doing behind the scenes okay
9881000	9887080	if you really scroll speed right if you see all the images were not loaded if I really scroll
9887080	9893640	speed there is something going on because this the images they use right are so heavy so heavy in
9893640	9903880	nature let's say I okay they're pre-loaded is it once I click it let's say I go to some other
9903880	9915480	product iPad shop iPad buy iPad uh okay I got three calls which fetched me documents okay
9917240	9925640	all things are being returned uh preview see I got some documents html documents response
9926600	9933960	would be directly html they gave me but the cool thing would be guys uh let's say I select
9935400	9942040	like uh one thing would be they have scripts too many JavaScript is written here
9943000	9946760	but let's say I search here image
9950920	9951880	will come to this
9955880	9956840	you pick this
9960200	9966520	they have deployed on their uh see they haven't written description about this
9967320	9973080	if you go and do some security issues like performance right let's say I go and do
9973720	9979720	a performance here for profiling for this side because this thing might be
9981160	9988360	uh they have done built it using uh different uh teams like this shop slash iPad
9989080	9992760	they this team might be a completely different okay
9997000	10002760	so you can see actually uh paint time 6.2 minutes this is really quick this is first time paint
10005880	10010840	you can go and explore like for different different uh actually I'll explain the step
10010840	10018440	by step guys like uh don't you know take it as heavy uh like what is exactly happening
10018440	10022280	and why what are the screenshots and what we are what I'm showing everything because
10022280	10026360	and what we are what I'm showing everything because as a front end developer right when
10026360	10033400	you grow over the when you grow down the lane you have to understand this things if you see out of
10033400	10042680	all the time 10.4 or 10.8 milliseconds were actually taken by uh parsing that html all other
10042680	10051000	tasks were really small okay right the other biggest task was recalculate the styles whenever
10051000	10059000	you are using styles and overriding it that was a maximum second thing okay so you can see uh
10059000	10062520	what all things are taking time just doing by profiling you'll get it
10065560	10071240	if you are fixing this side of issues now these sort of issues because I fixed one of the great
10071240	10078360	issue last year which was based on js heap uh this heap storage we got memory leak in our application
10079320	10081320	that was one of the hell of the tasks because
10083240	10088600	yeah I'll I'll try to uh just throw light on them but because those are really in depth chance like
10088600	10093400	we need a specific classes for them but I'll give as much as knowledge and reading documents
10093400	10102120	that you can go and explore on yes uh if the content for uh you know flexbox grade and display
10102760	10109480	position properties display properties have covered inline block inline block none flexbox
10109480	10119640	great keep revising them most important okay then so hello guys then we'll close the session my
10119640	10122840	ears are also painting holding this microphone
10122840	10125560	uh
10126120	10130360	then I'll stop the class if I stay here I'll keep on speaking something
10132600	10134120	have a good night uh
10138840	10143800	young kids will have till like we have still three months to explore we can keep on discussing many
10143800	10152200	things okay uh okay I'll do that open I'll check that
10153240	10161640	I didn't go through this uh okay thank you uncle okay good night guys hope you saw all the uh you
10161640	10169240	know uh assignments and problems also and I'll see if there is a tool where you can practice CSS
10169240	10177000	grid I can give you one uh and we'll enjoy all the time guys all the all these four months right
10177800	10183160	right we'll learn a lot we'll don't panic anywhere like if you're facing channel and come back let's
10183160	10188840	discuss because I'm picking all the international main long websites we are applying we are seeing
10188840	10192920	them uh those are the same things that we are learning of the are being applied in there
10192920	10199560	nothing new just with practice you are going to build them with just with some practice
10199560	10206120	guys good night take care thank you all
10229560	10230200	you
