start	end	text
4250000	4252000	again okay
4252000	4254000	now
4254000	4256000	what I can do
4256000	4258000	is like all the behaviors right there are
4258000	4260000	too many behaviors to be specific
4260000	4262000	you can explore it
4262000	4264000	what you can do is like if you want to add any
4264000	4266000	pseudo selectors you can use double
4266000	4268000	dots once you have double dots
4268000	4270000	you can go below right
4270000	4272000	you will have something called hover
4272000	4274000	okay if you
4274000	4276000	see this hover so what it
4276000	4278000	means is that whenever you hover over
4278000	4280000	this button or like select me button
4280000	4282000	I will change something let's
4282000	4284000	say what I will make is like you know
4284000	4286000	add a border
4286000	4288000	I will come to the border properties guys everything
4288000	4290000	we will discuss is discuss this
4290000	4292000	but let's say I make one pixel
4292000	4294000	solid tomato
4294000	4296000	okay
4296000	4298000	what do I mean is that now if you see
4298000	4300000	this here the behavior if I
4300000	4302000	go and hover over click me nothing is
4302000	4304000	much happening because this is by default
4304000	4306000	we are getting this what
4306000	4308000	is of data test ID I have made
4308000	4310000	it just a random attribute to show
4310000	4312000	that you can add multiple attributes
4312000	4314000	into any
4314000	4316000	HTML random
4316000	4318000	okay so
4318000	4320000	now let's see if I go over select
4320000	4322000	hover me right if you see this
4322000	4324000	there is something orange is added
4324000	4326000	let me make 10 pixel
4326000	4328000	to show it if you see
4328000	4330000	this orange is coming up by
4330000	4332000	whenever I hover over it
4332000	4334000	so this side of this
4334000	4336000	things right you have to explore
4336000	4338000	further like what are properties can be
4338000	4340000	as of now this class
4340000	4342000	covers like how can you
4342000	4344000	select one particular element in multiple
4344000	4346000	ways and how can you reach that
4346000	4348000	so that you can add multiple behaviors
4348000	4350000	to it okay
4350000	4352000	we will see in future classes how we can deal
4352000	4354000	with hover or other things upcoming
4354000	4356000	clear guys
4356000	4358000	and also what I did
4358000	4360000	is like
4360000	4362000	what did I do it is that
4362000	4364000	if you go in the links right
4364000	4366000	show preview
4366000	4368000	right so I have added here
4368000	4370000	CSS selectors this link I will
4370000	4372000	push the code you can refer to this
4372000	4374000	you know and you can explore
4374000	4376000	all the things because this will need
4376000	4378000	reading time I try to make
4378000	4380000	a questionnaire such that you know we can cover
4380000	4382000	all the type of questions and understand and
4382000	4384000	one can go through it anytime
4384000	4386000	but if you want to read a documentation
4386000	4388000	docs by specific you can use
4388000	4390000	CSS selector hyperlink you can
4390000	4392000	go to it okay
4392000	4394000	now coming back to this one
4394000	4396000	I just want to summarize what we
4396000	4398000	have discussed in terms of selectors
4402000	4404000	right we have
4404000	4406000	we have discussed different types
4406000	4408000	of selectors can anyone help
4408000	4410000	me out naming what type of
4410000	4412000	things we have covered till now
4420000	4422000	right anyone
4424000	4426000	we covered something called
4426000	4428000	element
4428000	4430000	class
4432000	4434000	ID
4434000	4436000	attribute
4438000	4440000	then we went for
4440000	4442000	descended
4444000	4446000	then we went for children
4448000	4450000	right these are the
4450000	4452000	things that we have used right
4452000	4454000	when you go for class
4454000	4456000	you have to use dot operator and
4456000	4458000	class name you go for ID you have
4458000	4460000	to use hash key and when you go for
4460000	4462000	attribute you have to give element
4462000	4464000	name
4466000	4468000	and in array bracket
4468000	4470000	you have to define attribute value
4470000	4472000	go for descend descendant
4472000	4474000	any level you
4474000	4476000	can define the parent like dev
4476000	4478000	and li it will work
4478000	4480000	for descendant when it comes to
4480000	4482000	children you have to define the exact
4482000	4484000	hierarchy of elements reaching
4484000	4486000	the target value when you go for
4486000	4488000	element you can directly select any
4488000	4490000	element that you have and make
4490000	4492000	you know add styles to it
4492000	4494000	okay I hope this this all selectors
4494000	4496000	are clear to you so if this
4496000	4498000	thing is clear we'll
4498000	4500000	go for the five minutes break guys
4502000	4504000	I'll see there's a one question for
4504000	4506000	me that was
4506000	4508000	we want to add a transition speed and
4508000	4510000	all and hover should we add
4514000	4516000	some ways I'll cover that in doubt session
4516000	4518000	that's a big thing like I'll
4518000	4520000	since it's an introduction I will discuss
4520000	4522000	that okay
4522000	4524000	cool so
4524000	4526000	do you want me to take a break
4526000	4528000	or do you want me to continue guys
4528000	4530000	you need a break or you want me to please
4530000	4532000	push the code before break so we need
4532000	4534000	sure sure I'll push the code
4534000	4536000	five minutes
4536000	4538000	continue so people are
4538000	4540000	like let me know if you want
4540000	4542000	me to continue please give me thumbs up
4542000	4544000	if you need a break give me thumbs down
4546000	4548000	if you allow me to continue we'll
4548000	4550000	close the class certainly
4552000	4554000	okay
4556000	4558000	git add dot
4558000	4560000	git commit
4560000	4562000	minus nm
4562000	4564000	selectors
4566000	4568000	git push
4568000	4570000	I'll give you the
4570000	4572000	link
4572000	4574000	give me a second
4592000	4594000	so guys
4594000	4596000	I forgot the
4596000	4598000	poll that I asked like whether to continue
4598000	4600000	thumbs up was for continue
4600000	4602000	or break
4604000	4606000	what we are supposed to do when we go for
4606000	4608000	thumbs down we have to continue is it
4608000	4610000	I was trying to
4610000	4612000	commit the code push the code
4616000	4618000	thumbs down for the break okay
4618000	4620000	let's get the five minutes
4620000	4622000	break guys and we'll come back
4622000	4624000	you please go through the code that
4624000	4626000	have pushed any doubts you have anything
4626000	4628000	please let me know okay
4628000	4630000	and
4632000	4634000	meanwhile also
4634000	4636000	check this link you know that link
4636000	4638000	that I have give you on links dot md
4638000	4640000	you can go and let's say
4640000	4642000	I open that here itself
4642000	4644000	okay
4644000	4646000	which link I was talking about
4646000	4648000	go to self study
4648000	4650000	open this md file
4650000	4652000	okay you click this one
4652000	4654000	this will redirect you to
4654000	4656000	you know web dev web dev is
4656000	4658000	best for understanding HTML
4658000	4660000	CSS according to me at least
4660000	4662000	it gives you clear you know
4662000	4664000	idea so go through this
4664000	4666000	explore things also
4666000	4668000	like you have pseudo classes and
4668000	4670000	pseudo elements how you can deal with them
4670000	4672000	so one of the thing that I have already showed you is
4672000	4674000	nth child like you can how you can deal
4674000	4676000	with it and hover thing
4676000	4678000	but there are many other properties
4678000	4680000	that you have to read and understand
4680000	4682000	because everything cannot be done it
4682000	4684000	in projects when we are building I will show
4684000	4686000	multiple use cases of them
4686000	4688000	okay
4688000	4690000	sure
4690000	4692000	I hope you go and check
4692000	4694000	all the things that I have shared
4694000	4696000	okay
4696000	4698000	please take break guys
4712000	4714000	you
4742000	4744000	you
4772000	4774000	you
4802000	4804000	you
4832000	4834000	you
4862000	4864000	you
4892000	4894000	you
4922000	4924000	you
4952000	4954000	you
4982000	4984000	you
4984000	4986000	you
4986000	4988000	you
4988000	4990000	you
4990000	4992000	you
4992000	4994000	you
4994000	4996000	you
4996000	4998000	you
4998000	5000000	back
5000000	5002000	reactions any
5002000	5004000	reactions guys
5004000	5006000	so
5006000	5008000	if you
5008000	5010000	stay in the call like
5010000	5016640	We can end the class really like not stretching it that much because the content that I want to discuss now
5016640	5018760	Or two topics are left. Okay?
5019580	5023180	Because selectors was big one because I had too many questions to cover
5025660	5030840	Let me just say like compare, you know recheck it if I have covered everything Oh
5031600	5033600	Oh
5037480	5041180	All right, I've covered this one this one done this one done
5042520	5043640	cool
5043640	5050360	So any answers guys that went nine questions anyone had thought of it or?
5051840	5055000	Like anything any combinations that you want to use on this
5060840	5062840	Oh
5063760	5070800	This actually this question can be solved if you have understood those first eight questions anyone tried it
5077920	5079920	Guys did anyone try
5083040	5086960	Okay, no worries, let's let's move ahead let's move it guys no
5087640	5090680	So now if we have to discuss something called us
5092280	5097560	Colors, okay colors in CSS
5101040	5104240	Say I have an index dot HTML file
5107480	5110840	HTML5 now, let's say I have something like
5110840	5112840	A
5114520	5118520	Diff tag or P tag again lower M
5120320	5122320	20
5123840	5126360	Now if I open the show preview
5128280	5130280	Now let's say I
5131040	5138160	Try to add something called as like let's say color or to this one. I'll use a style block here and
5139040	5141040	I'll use element selector
5142240	5146520	And let's say I say color to be
5149320	5152520	Dodger blue, okay. Now I made this color
5153040	5158560	No ways how many colors you would be able to remember or you will be able to type
5160360	5164080	Do you think there would be limitation on this
5165080	5171640	Like seven max to seven or ten right you remember I hardly even remember eight to nine
5171760	5177680	but if you have any time gone to like, you know any paint shop and
5178640	5182320	Like if someone has built their home or painted their home, you have to select
5183200	5185200	color from your catalog, right
5185960	5191360	Have anyone experienced it like selecting a color from a catalog color code?
5191400	5193400	You have to you have a color code, right
5194000	5198000	Does anyone remember that color code how it was represented?
5198560	5200800	How that color code was represented? I?
5203960	5205960	Worry like
5206280	5210000	Some some people are saying hash code and hex right hex. So
5211400	5215560	Do you alright so what happened right that way like?
5216520	5219200	Generally in world right if you go for any any places
5219880	5225880	The colors like this way right whenever you name colors like Dodger blue even I think Dodger blue or something
5226720	5234160	People might not remember it or know it like can I have a Dodger blue shirt t-shirt this I remember because I was having
5234160	5239960	That same type of t-shirt. I was searching like how we can get the sky blue or there are different types of blues
5240200	5242200	So that was one of the Dodger blue
5242280	5248200	But there is a limitation on this type of color. How many does HTML browser support?
5248560	5252600	For this we have only 140 colors as a limitation
5253040	5260940	But if you want to go ahead, right if you want further more colors like same way as we have a different, you know shades of
5261880	5265560	colors like in like when you see it
5266760	5272840	Similarly you have if you want to remember multiple like list of things right you go you have like
5273640	5276120	Defined it in the hex code format now
5276560	5283440	If you go and see let's say I I say that this is a h3. Let's say I make it this h3
5286560	5292800	Okay, and let's say I use element selector again. I do h3 and color
5293640	5300000	No, there's other way as you as you all suggested that we can use a hash code like hash code
5300520	5303080	Again starts with six letters after that
5304040	5311760	Okay, there are once you say that hash key there are six things now six things inside this how it goes is like
5312960	5314960	Let me write down in the comments
5315640	5317640	This is like hash
5317960	5319800	red red
5319800	5321800	green green
5321840	5323480	blue blue
5323480	5324640	Okay
5324640	5328360	So what we say that first like first two letters stands for our
5328960	5336160	Our is go for it now, let's say if I'd elect and this range right this value of range can grow from
5337000	5345160	Any number any letter out of this six things can go from range of zero to nine and a to F
5346000	5351860	Okay, the combination of this. Let's say I define one sort of combination, which is nine a
5354080	5356080	Nine four
5356120	5357680	BC
5357680	5360660	So this is giving us some hash type of color. Okay
5361440	5363920	So this is giving you this sort of inside the blue
5364120	5369320	This is giving you some other sort of color and as a developer guys you need not to worry about colors
5369320	5371240	This is a UX designer headache
5371240	5377340	But we just should need should need to know that how we can different ways we can use to color a particular element
5377600	5381360	What are the abilities one is using a direct?
5382520	5383840	color name
5383840	5391000	The other way one is using a hex code and the hex code is generally starts with a hash and it goes with RGB
5391360	5392680	Okay
5392680	5398720	multiple treat three different things where first RR goes for red Gigi goes for green and blue and
5399200	5405160	This is how it is made even if I go for any Asian paint shop or anywhere, right? They mix
5405600	5407600	two to three colors
5407600	5415680	And generate a new color because they have a fixed formula that how much quantity which one is treated now when I say nine a
5416280	5423880	It starts from zero to nine and a to F zero being very less and you are F being too much height
5423880	5425880	Okay. Now if you see
5426080	5432360	They say that in nine a the adding a less amount of red in it. They're adding
5433240	5434880	and
5434920	5436840	And good amount of green in it
5436840	5442680	But they had more amount of blue in it when you go for B and C because it is going from zero nine a F
5442800	5446420	So BC is more it means that blue color is more
5446640	5452760	That's the reason why if you see when I'm over a word it is showing actually inside blue color only you have selected the light
5452760	5454760	shit
5455520	5459560	You are able to relate this case like how that color change is happening
5460400	5462160	Okay
5462160	5468720	So this is how hex code is used then there is another one. Okay, then there is another one some people might not
5469440	5475640	That is also not enough for them. So what they have designed is they use some other thing. Let's let's say this is again
5476280	5478280	h4 tag
5478280	5480280	Lorem 50
5480840	5484560	Okay, what they have done no sir. Hey, I don't
5485560	5493580	It's the same way how this has been represented there is a one extra property you can use it which is called RGB
5494160	5495240	Okay
5495240	5499520	Generally, it is defined using RGB itself RGB is a function
5499520	5505040	We know that we haven't started function, but since you have already completed
5505680	5509660	We know DSA you might be knowing a basic definition of a function
5510180	5516100	What it is giving me now when I'm defining RGB RGB goes for again red green blue combination itself
5516220	5523300	But here you have to define how much percentage you need each value can go up to maximum
5523860	5525860	240 the range is again
5526380	5528380	0 to 240, okay
5529180	5531180	0 to 240
5531700	5535280	Now let's say if I select 240 as this one
5536340	5538180	Adding too much of red
5538180	5540960	Green being completely 0 blue being 0
5544260	5545780	Okay, and
5545780	5551500	Alpha this is a opacity. I will come to that. Okay, let's make it one if you see this
5552420	5559340	Do you see this when I give completely 240 as for the red it is selected last more straight
5559580	5564460	If I add let's say somewhat of green, let's say I add 100% of green to it
5564460	5566620	Now if you see this as completed to orange
5567300	5570700	Because I'm adding green to it. Now, let's say if I add blue to it
5570900	5573180	Let's say I add much of blue to it
5573300	5577420	Now if you see the color is changing and the fourth parameter
5577420	5582180	Which is one what I mean is like opacity how much you want to see clearly if I give it zero
5582180	5586220	You cannot see it anything if I give 0.5. This is like light shaded
5587500	5589500	0.6 or 0.7
5590060	5596100	We can use RGB RGB color like hex code and RGB and simple color
5596700	5601800	There are three different types of defining it and this is one one among this now
5602900	5603900	if
5603900	5608500	Any doubts guys any doubts till now in the whole class that we have discussed
5608980	5613140	Because I will show one more thing which is called has a HSL
5615260	5618540	This is actually rarely used actually I
5618740	5620740	I
5621620	5623620	Never have written myself
5624740	5628300	Okay, but I'll show it like how does it work if you see it here
5629020	5635820	This is like a when you say a photographer who edits right photos like once you have done it they add
5636340	5638340	hue saturation and lightness
5638980	5640140	so
5640140	5646580	Considered this one this both saturation and lightness are working by percentage systems which goes from 0 to 100
5647100	5655140	Hue is something which is going from 0 to 360 in circle. Okay, when I say hue you goes for different colors
5655140	5662620	Okay, you were something like you can say that the different colors in a circle whenever you are rotating rotating like a clock, right?
5662620	5664820	We are pointing to different thing color will keep changing
5664820	5668300	Like if I show you if I do this one, right if you see orange yellow
5668860	5674900	Green and everything is changing colors will be keep changing. Okay, that's how hue works
5675900	5681100	Coming back at the last if you come back at after 360 degrees again to the zero it will be ready itself
5681580	5685220	You but when it comes to lightness if you give complete lightness
5686060	5688060	100% you won't be able to see anything
5688060	5694860	It would be white even if you if you give zero it will become completely darkness like without any light in the night
5694860	5698180	How you can say complete dark lightness stands for that thing?
5699220	5704140	Okay, and is this clear guys how light lightness and hue works?
5705260	5709120	Because I'll apply it but this is you know, better interface to show it
5710340	5716580	Okay. Similarly, there's something called saturation. Now, let's say if I go for saturation what is happening if you see here
5717500	5722020	This is you know adding a shade to that particular color. You have selected red color
5722020	5726540	You have given the lightness but how much light is shade you want to add like
5727100	5733260	Different shades of that particular color only the that is used for a saturation you wanted a saturation same thing
5733260	5739220	You go for your anything editing your profile any picture right in your mobiles also
5739220	5745700	You will able to see these three options like lightness which is brightness and saturation and hue the same thing
5746060	5750820	Okay, this is something we get rarely utilized when we are coding it
5750820	5758000	But this is a one of the way that you can use to color the no elements. Okay. I'll show you one of the thing
5758000	5759340	Let's say
5759340	5761340	Again, I'll use a hedge fight ag
5762340	5764340	It's a lorem5
5766180	5768860	And let's say h5
5771260	5774820	Going with the color then let's say HSL I
5776220	5778540	Give you as a let's say 0 to
5780060	5785620	360 so let's say I give 2 3 3 then saturation is in terms of percentage. Let's say 23%
5786620	5788620	Then let's say lightness could be
5789460	5791460	34%
5791500	5796900	You see I've added something like a black in color. Let's say we make this one as a
5798740	5805840	45% if you see this had become a blue, let's say if we change this 335 it will be still that 70
5806260	5808260	It will change the color
5808840	5813660	Okay, I hope you got the basic idea of like what are the different types of you know
5813700	5818140	We have colors like I'm in different types of ways of adding a color to an
5819300	5820900	HTML element
5820900	5824940	Right. So let's summarize this one guys on the iPad
5836140	5838500	Okay when it comes to colors right
5838500	5844060	Coloring any HTML element you have four things specifically one is directly color
5845460	5851420	But it has a limitation since the colors can exist only from a max of 140
5853420	5855820	Okay, when it comes to hex codes
5856820	5861140	You have a hex code of defining it. This is mostly used
5861860	5866420	At least my workplace of the experience that I have mostly I've used hex codes
5866700	5870660	Mostly I've used hex codes to code to add colors to an any
5871140	5875740	You know attribute any HTML elements or content, okay?
5876740	5882060	Xcode generally after hash you have six letters, which is rrbbgg
5883700	5891660	Okay, and this range is going from 0 to 9 and then a to f 0 being less
5891660	5893660	F being highest
5899180	5901940	Okay, then you had something called RGB
5902700	5910380	Function where you can directly define the collect the percentage of RGB now this goes from 0 to
5910580	5912580	240 you can give our
5912940	5917240	Range from 0 to 240 it need to you need to pass three
5917940	5919940	parameters to it
5920460	5922460	Sorry arguments to it
5927060	5929060	0 to 240
5929740	5935140	Similarly you has also HSL is stand for you you is having 0 to
5935540	5940460	360 degrees which can you can use color then saturation and
5943420	5945420	Let's say
5946260	5948260	And
5949260	5951260	Lightness
5951820	5957100	Both are having 0 to 100% of in terms of percentage
5959500	5963580	Okay RGB is still 255
5965820	5967820	Give me a second
5969780	5971780	RGB is still 255 is it
5975420	5977420	Oh
5980420	5982420	Just a second 255
5983780	5985780	Let me confirm this guys
5986900	5990820	Yeah, sorry 255 pardon me guys. Thank you for correcting me
5992580	5996140	The rich it goes for 255 inch
6000980	6002980	Okay 0 to 255 inch
6003980	6005620	Okay
6005620	6009220	So guys, I hope this is this might not be much interesting one
6009220	6015260	But this is how you add multiple types of colors. I hope this is clear. There's nothing much
6015980	6017980	Interesting in it, isn't it?
6022980	6026700	No reactions guys, I hope this is clear guys any doubts in this
6027380	6030220	Okay, so I have one quiz for you
6030820	6033380	Okay, let's say I'll play the quiz
6037580	6044520	Okay, I didn't share my okay fine I've corrected this 255 I'll launch the quiz guys
6046300	6048300	Yeah, yeah sure
6051540	6054460	Can anyone see this see the quiz
6060220	6062220	I
6068340	6075100	See eight users have participated at least like 70% of them should answer it
6081740	6083980	Come on like I
6087340	6089220	See
6089220	6091580	Fifty more than 50% of them have answered
6093020	6097780	So I'll end the quiz guys now if you see the people who have
6098340	6101660	Voted 67% or 140. That's right
6101660	6107980	I've just written on the iPad and I have also on the screen this one right if you go and see I've told
6108060	6112420	Right. There are only 140 like things that you can write it down
6113460	6115020	There's a limitation on the class
6115020	6122940	That's a reason why we went to X code then RGB X code and RGB both are saying same thing where you are adding a green
6123740	6126340	red green and blue combination and
6127420	6128620	making
6128620	6131240	So this is also our return and reverse
6132780	6134780	GP
6134780	6136500	Okay
6136500	6140100	So that's how colors are working now
6141020	6143180	till now let's let's
6143940	6150980	Let's move to the next topic as like so on this itself. I want to add one more thing is that
6153020	6159540	Have you seen newspapers with like unique fonts like anytime like unique unique fonts
6161020	6165340	Like if you see some newspapers are having different styling, right?
6166380	6169540	Calligraphy sort of things and some are having different things
6170380	6172380	right
6173260	6175260	How can you deal with that? Let's say now
6175980	6180500	Here we are having color. Now this this is some type of content
6180820	6184580	That is there which is like first lorem, which is in the paragraph time
6184700	6188020	Now let's say if you want to have different types of it, right?
6188020	6192660	Let's say I had go if you want to apply different types of font style font cells
6192660	6198780	You have to go for font family first. Then you have to select it. Okay, you have many things which are existing
6198780	6205420	Okay, let's say I go and select Times New Roman because this is something everyone have seen it or
6206060	6210960	Like whenever you go for Microsoft Word, many people have might have used Times New Roman, right?
6212100	6214100	a font family
6214140	6219380	Or else let's say you go and apply different types of it. Let's say what all available
6221420	6226020	Let's say Helvetica now if you see this this thing has got changed now, but
6226660	6233340	There are also limitations on this there are also limitations on this like but now how can you
6234380	6238420	Get it like now if you see this there are also limitations on this
6238420	6242780	But how can you add it like for colors? We had this limitation. We got something new
6243460	6251860	And something new and something new extra options that you can manage with but for fonts, right what happened is like, you know this
6252780	6255300	Google has given us one site where
6257700	6263160	Like if you go for Google font family site, right they gave you all the list of you know
6263160	6267620	different types of fonts that you can select because if you say this is something like a
6269060	6272540	Different Mongolian language, right if you go and see this one
6273460	6278060	If you want to write in Mongolian, you can use this like how how would you use this?
6278100	6280620	I'll show it like but there are too many different
6281060	6285740	You know types of fonts that you can write down and you can use it in your
6286380	6288380	projects, okay
6288820	6290660	Now let's say if you select one thing
6290660	6297540	This is something you have seen in the cartoons maybe because that's where that's how you know, the headings used to come in childhood
6298220	6301140	Like everyone has a right to fit this particular thing
6301900	6308460	But if you see the newspaper one that I was talking about I'm scrolling through trying to find that one a
6310340	6312340	Bit of a calligraphy type of font
6315660	6317660	Not able to found
6317940	6322200	But let's do one thing. Let's use something. Okay, let's use this one. Okay
6322380	6329820	So now whenever you want to use a particular font, right you can go to the particular who are providing us
6329820	6332420	One way of is getting is like this one Google fonts
6332660	6336780	Now let's say I what you can do is like you can click on the plus here on the right side and
6337300	6339940	Here you will have a link link shades
6339940	6345460	Like if you see I can what I'll do is like I'll copy this link shades. Let's say I go and
6346140	6348140	copy in our code base
6348660	6353300	Now all the links should be added in meta because body doesn't need to have anything
6353740	6357020	Now one of the link that we earlier added is like, you know
6358020	6363980	Relation was style sheet now something we are added is like in href. We gave Google fonts link
6364420	6370700	And we also given the other Google API's. We are importing them like what we are importing
6370700	6373900	We are hitting their URL with family as a tech tool
6374220	6376220	Okay, and we defined style sheet
6376620	6382540	Relation as style sheet now once we have done this now what we can do is like we can go back and use this particular
6382540	6384700	Style that we have done. How would you do that?
6384780	6389340	It's also defined here itself, like let's say I copy this font family and
6390300	6391420	I
6391420	6395660	Go and let's say I update this particular thing second thing which is history
6395820	6398880	Now if you see that particular type of font is applied
6399780	6407580	Okay. So if you want to build any unique websites, right which are having different fonts and different things of you know, reading
6407980	6414620	Ability you can always use Google fonts and download those fonts and use it. Okay, wherever you want to use
6414700	6418380	Let's say let's play around with something else. Also, let's let's do
6419540	6421060	some
6421060	6424380	Let's try to add this Chinese one whether this would work
6425100	6430100	Okay, let's remove this. Let's go down and add this
6435020	6437020	Click on the plus
6437980	6441860	Okay, why am I able to not access this
6445700	6447700	Give me a second guys
6455660	6457660	I'm getting this now
6457660	6460420	Let's say I again copy this all the slings
6460740	6466780	We can remove few of the things that we don't need again, which are duplicating it. Let's say I see this
6467900	6469900	We need this link
6470140	6475540	We need won't we don't need this font Google API's because this is something we have already used it
6476060	6478060	removing this one and
6478100	6484340	Preconnect also I don't need I just need extra link which is trying to download this particular font
6484660	6487580	No, what I'll do is like I'll go and copy this particular
6489020	6491760	Okay font family, let's say this family
6493100	6496500	And I'll add it to this particular h4
6496500	6502180	Okay, now if you see this what happened guys
6504940	6511860	Okay, if you see the font here it's something like different you see here notice hands are like showing different thing
6511940	6518780	But if you convert into two and again into English, this is how it will look like but here what we applied is like this
6519100	6521780	comma sanctuary like how this is like
6522540	6527260	Working is like you should understand is that if there is something like content is written this way
6527260	6530260	Let's say I copy that content. Also. I copy this content
6533060	6537640	Let's say I copy this content it would reflect still that in the same way
6540700	6542700	If you see
6542940	6549340	It makes that font much readable and much better and way to understand and view like all these fonts
6549660	6554460	Okay, that's how Mongolian have they added specific to Mongolian because
6555060	6559380	Mongolian, maybe they need that right amount of spaces and way to understand better
6559940	6564740	Okay, so you have to use the respective font families and different type of things that you have
6564860	6568900	But you know one thing that I want to say is that all this work, right?
6568900	6573100	Which one to select which type of color to select is not a
6574060	6577900	Friend and developer job or a full stack developers job. This is something
6578780	6580260	designers do
6580260	6582260	Designers are the people who try to
6582820	6588180	Select the color and give it to you. You are just a person like hey where I have to use how to use they already
6588180	6590980	Tell told us that we are the developers will you just develop that thing?
6591420	6598200	Okay, but I'm just showing it like if you're building something anything personal project how you can access the different types of fonts. Okay
6599160	6601160	So
6601280	6605440	Any doubts guys with respect to how we can access the fonts or how we can do it
6606440	6609040	I'll add this link also Google links
6610280	6616560	Fonts, let's say I'm not pinning in the chat because I'm adding all here. Okay
6628800	6633200	What if the font is installed in that doesn't work that way
6633920	6639920	Open the it like because you are rendering it on a browser, right? If browser supports you can deal with it
6642200	6648600	Yeah, it's it's how that HTML parsing is happening if it is supported by that browser browser will be able to understand it
6648920	6653120	Because these are the API is that you're downloading that particular font at the runtime
6653120	6656120	These are converting the type of format that should be rendered
6656320	6658320	Okay
6658960	6663720	Because this HTML is entered in browser you have to all think thing in terms of perspective of browser
6667560	6669560	Can we upload somewhere
6669560	6675600	Use yeah, this is how they have done it right? They uploaded on the cloud and you are using it
6676160	6678160	Using a link tank. That's it
6678160	6682400	But you cannot do it on a browser because you are not some more person like
6682440	6687200	They don't have they have not made that open right that someone can upload it and can be reused it
6687200	6690280	So is that you don't define it and you automatically get it
6693240	6695240	Okay
6695800	6698800	Cool so guess we covered
6700240	6705160	Colors now one thing that left is we have to cover background properties
6705160	6709040	I'll just go to the background properties and then I'll go to the background properties
6709040	6711920	Left is we have to cover background properties
6711920	6719440	I'll show you one of the things like one of the topic that how you can deal with a background property
6719760	6724160	Of CSS, let's say I create a background. I create a HTML file
6724760	6726760	index.html
6726960	6728960	so let's say
6729080	6731080	HTML5 and
6733200	6735200	Background
6735720	6736960	Properties
6736960	6741640	So this is one of the unique property that for people to face challenge to understand this
6742280	6745200	Reason I'll tell you let's say I copy some content for you
6747200	6749200	Our diff tag
6751080	6754000	Say I have this and I render this
6755400	6757080	No
6757080	6759080	Let's say
6759360	6767480	No, so have any anyone observed right there are many use cases where you see that there's a image behind the scene a content
6767480	6769040	on top of it like
6769040	6771320	There is an image like behind the scene
6771320	6776140	You see that there is something like a river image and there's some messages coming over it
6776440	6781840	Like on the channels or the on the pictures whenever you print some greetings or stuff, right?
6782840	6789840	So that is where the background comes in like let's see how you can add those images and how can you deal with that?
6790200	6793440	Okay, what I am doing it here is that I'm adding a style block
6794240	6800800	Again, let's say style inside this since I have a class background attached. I'll use a dot class
6801960	6803960	I'm a class
6804680	6808960	Element, I mean class attribute, you know ways of select selector
6809680	6810960	now
6811040	6812680	one property
6812680	6818840	To have a background image or anything is that you have to select background image
6819240	6827640	Property itself, but here you cannot give an image PNG or anything always this files are in terms of like bigger in size
6827800	6831000	So you are always supposed to give a URL to it. Okay
6832360	6837560	Now inside this URL function you are supposed to pass a particular website
6838400	6843520	Or the location of particular that you are where it is. Well, where can I get that you are now?
6843520	6846320	Let's say I go into any particular side
6849440	6851440	River images
6854200	6861240	Let's say I have this I go and select this let's say copy image address
6867600	6874720	If you see this now, there's a unique interesting problem guys now, do you see what's happening here?
6877160	6879840	Can anyone tell me what's actually happening here
6883600	6890320	Repeat is happening image repeat is happening, right? So this this behavior, right only this behavior people
6891240	6895120	Fail to handle it. Now, let's say I give some background
6898000	6899920	Size also
6899920	6904600	Okay, like like let's say we define a size. Let's say we say that 400 pixel
6905200	6911800	Now if you see the picture is getting disoriented if I give 400, let's say if I give 450 also
6913080	6915360	Okay, or let's say 500
6917320	6921080	If I give 550 it won't repeat it will get it will come only one time
6921080	6926080	But you see this picture is getting disoriented now for those reuse cases, right?
6926920	6934320	You what you have to deal how you can do it, right? You have one of the property called like background repeat
6938640	6940640	So you can say one thing is that
6941240	6946860	Like you can say that if you want to repeat or you would want to repeat you how you want to deal it
6946860	6952080	Like let's say no repeat. It will say that whatever size of picture is there now by default it will take that
6952560	6954560	But there are some pictures
6954560	6959260	Where you want to only repeat it on x-axis like let's say on the horizontal way
6959680	6963760	Like when I say x-axis like only one thing you don't want to repeat multiple times
6963760	6967320	Let's say so you can say that repeat x and you do it
6967320	6971900	It will come for only one row if you want to do it for y you can do it for only one way
6972640	6975520	But if you give repeat it will repeat it all the time
6976560	6981260	Is this property clear guys how you can do handle this repeat property?
6982180	6983700	Okay
6983700	6991180	So if you if you are having an image and your background image and that background image is not supporting if that size is
6991460	6994460	Small and you know content is way too high
6994700	6999980	Then you can use one three things one is once you give URL you can use background repeat
7000060	7002320	Then you can play around with let's say
7003060	7004860	background size
7004860	7007140	And you say you say 200 pixel
7007980	7009980	Now let's say you say that
7010700	7012700	Repeat X
7012940	7017100	Okay, but I have one of the image that I had it
7017580	7020020	So like if you do know one
7020660	7022660	unsplash.com
7027420	7032500	This is actually a site which gives you actually really beautiful images
7033020	7038580	Like if you want to use any time right you can go and get it rather than directly going to Chrome
7038780	7042420	I'll also do one thing like I'll have it here
7043060	7046420	Like if you want to build your personal project, and then you want to use
7048380	7051140	Fetch the images, let's say
7055500	7057500	How do I write clean images?
7057780	7059780	Then
7065100	7070900	Then let's say if I write beautiful images I feel like bit yeah free images
7073940	7076860	Okay, let's say we go to this
7077620	7082300	Site let's say we copy this now you can always like go
