start	end	text
7703860	7708580	tend to you know face difficulty understanding Rema in EM I think I have
7708580	7715300	explained that topic so I hope if these things are clear guys content is done
7715300	7725580	from my side for CSS part I hope you you enjoyed learning like HTML and CSS
7725580	7731980	because I try to come like take as much concepts I have to but if we have you
7731980	7737300	know missed anything we'll make a list of it and we'll try to cover in future
7737300	7743060	also because I'm still here to you for more than four months all right till we
7743060	7749180	cover a whole full stack right because we learn react and then we learn node
7749180	7758780	also node JS then express Mongo right all the six so journey is still big
7758780	7764380	really big but if you face any challenge anything or you're not able to
7764380	7772900	understand yeah Mongo database thank you so it's no sequel database right so
7772900	7781460	document DB we'll try to use that but if during this journey you see any CSS at
7781460	7785140	your office place or any place you're not able to understand let's set
7785140	7790180	together and explore even the HTML part because I wait I didn't cover some
7791180	7798980	advance like iframe does anyone know iframe iframe have anyone heard iframe I
7798980	7808300	see one thumbs up two people no problem uncle no problem
7810300	7818900	iframe guys YouTube links like how you have like let me show you how does
7818900	7823380	iframe works it's a really powerful thing but can I start doubt session guys
7823380	7827980	because I have I've completed the content I'll show you iframe and then we
7827980	7832220	can keep on discussing if you want but the content is clear do you have any
7832220	7836780	doubts ember ember is also a framework can you please explain again why did you
7836780	7844940	use 1.8 pixel to the HTML hey monkey 1.8 pixel in the HTML so these are the like
7844980	7849340	default like team styles like that was I was referring let's say if your project
7849340	7854620	says that default font size is 1.8 then you can multiply whatever M you like
7854620	7863020	rem you want to multiply with so this actually font size will become here 1.8
7863020	7870820	into 10 which will be equal into 18 pixel this is how it will work is that
7870820	7873340	clear
7874980	7879460	okay great so guys I'll start out session then we'll explore iframe so
7879460	7885860	repeat initial inheritance once in after iframe sure Kabir I'll take that let's
7885860	7892540	start the doubt session first I'll take our talk one doubt about Kabir like then
7892540	7899660	we'll go for iframe initial in inheritance okay let's take this example
7899660	7909420	of this one yeah fourth one let me open this open in the show preview okay no so
7909420	7915860	Kabir now what happened here is that by this drift tag content by default we are
7915860	7921060	giving color red if I don't have this part let's say if I cut this the color
7921060	7927940	red will be applied but if I say that I want by default whatever styles like for
7927940	7932820	the content itself content like when I say this this particular content that
7932820	7936620	would be default browser will be given CSS engine whatever default cells keeps
7936620	7942140	that is like black in color the whenever you want to apply those default colors
7942140	7947380	you can go for initial okay similarly I think you got confused at anchor tag
7947380	7952620	let's say if I use anchor tag and I write down something okay and let's say I
7953620	7962340	href okay if you see in href let's say this is google.com I don't want to click
7962340	7968580	it it will redirect me there that's how it works but this is by default if you
7968580	7973980	see coming in blue in color okay but if I use again the style color as initial
7973980	7978780	I am applying the style for this content inside it not for this whole anchor tag
7978780	7983620	right if I make it it is coming as a black because the kind whatever this
7983620	7988140	particular text text will be black in color like same like div or span or
7988140	7998340	anything you pick is that clear Kabir no it won't take if I if I give to the
7998340	8006740	color to the body also let's say let's say I pick color and let's say brown it
8006780	8012700	won't take so this color black color is coming from the browser level
8015900	8020420	is that clear browser whenever browser is parsing or converting this HTML and
8020420	8026540	rendering it right then default content color is black some of the CSS you write
8026540	8034700	some of the CSS by default browser gives you okay I hope this is clear let's go
8034700	8049260	guys iframe example this is one of the powerful tag so iframe works like this
8049260	8055740	is not the example that I wanted to show let's say
8055740	8070740	if you see this example guys what's happening here they used let's say I
8070740	8076980	copy this one and I use here in the browser
8082300	8098340	do you see this if you want to like like embed let me yeah embedded is open like
8098340	8103980	if you want to inject a some like you know different things like a different
8103980	8109180	projects are a different things so how do I understand iframe right mostly if
8109180	8114260	you see on a top of your website many times you see advertisements coming up
8114260	8120860	different things they keep on playing our video audio right they use it iframe
8120860	8128140	tag like this iframe tag now if you see I can click on it I can it will read
8128140	8133420	it will like work like a project for me so if you want to inject a new project
8133420	8138220	inside your project right you can use a iframe tag giving the exact URL where
8138220	8142840	you can if I use it let's say if I want a browser engine to work in my app I can
8142840	8154420	simply say www.google.com now just let's say what's happening here this might not
8154420	8156780	work
8169540	8176900	okay it needs HTTP yes but it's not loading let's say if I load flipkart
8177100	8184620	now to the configure it whatever now if you see that flipkart is loading
8185620	8189820	can you see this case what iframe does if you want to launch a flipkart sort of
8189820	8196220	app inside your application whatever you have built this is really powerful guys
8196220	8202940	really powerful I would say like your whole thing will work but the way your
8202940	8208580	project might not support sometimes but initial load it gives but generally iframes
8208580	8213740	are used for advertisement or rendering those sort of things are you able to
8213740	8219980	relate what like iframe example what iframe does it embeds some new project
8219980	8226340	or new content whatever is designed by giving as a source tag
8227340	8233060	yeah yeah yeah you can do that you can do that okay so upender has this thing
8233060	8237880	like and we use embedded is it to embed our projects into portfolio you can
8237880	8243700	always do that open you can always do that but you have to design your project
8243700	8247380	such a way that those are like super responsive that it doesn't break
8247380	8253260	whenever you are using embedded okay so that because you are whenever you embed
8253260	8257420	it right it will be having such window size because here they have given some
8257420	8261860	height and width customized so be careful whenever you are injecting in
8261860	8269340	portfolio you use it this way okay
8270180	8283460	now I'll show like let's go to the YouTube and show you that one say I
8283460	8296540	search iframes let's say this they have display none like they aren't using this
8296540	8307580	one this is they are using now if you see they did something like a sandbox
8307580	8319860	URL now if you say accounts YouTube what this URL takes to let's say I copy this
8319860	8335580	URL I click on so this is what they have embedded now if I load it it doesn't
8335580	8340060	return me anything but I don't know what logic they applied here they're using
8340060	8348860	for cookies like let's say instead of display none right we'll make a block
8352780	8358540	in line doesn't show up anything here because even the pages seems to be empty
8358540	8367420	for us right but what if I gave the same example let's say I pick this source
8367420	8375260	stack whatever source tag they gave me let's say I pick this source and I
8375260	8389820	inject in the YouTube so this is the iframe right then instead of display
8389820	8398540	none I'll I'll say display block and I'll say here
8402260	8405660	SRC
8411500	8414500	try
8419860	8427940	it is not letting me add okay I added this program is now can you see this
8427940	8434060	guys this this got embedded here because it didn't have height and width now what
8434060	8442740	if I they disabled height and width here like I mean they were just trying to do
8442740	8451820	this one maybe a small project they stopped it in YouTube maybe then enable
8451820	8459020	sometimes like do you remember what used to come here if anyone remembers what
8459020	8467660	used to come here below this here on the do you remember daughter's go YouTube
8467660	8471660	daughter's like Google daughters they build different types of things right
8471700	8478940	this particular YouTube icon get exchange changed with that have you seen
8478940	8483500	that this icon get changed I believe that's where they were trying to embed
8483500	8488620	it and override this one because you don't want to deploy it separately maybe
8488620	8491740	that's how they were using it
8493780	8498500	okay but anyways guys any more doubts
8502660	8511780	this class is awesome so excited sure sure copy thank you thank you for
8511780	8514780	appreciation
8516380	8523180	we'll keep building cool things ways just I would ask you know keep keep okay
8523180	8529740	I'll take that somebody give me a minute I'll take that I'll answer now if I use
8529740	8535100	CSS and use great it's covering the whole page in HTML file but when I use
8535100	8541340	in same in CSS JS well it's not taking so can you show me the code some bit
8541340	8548820	because I want to see how you are using like how we are trying to render like
8548820	8556140	JS how we are connecting I'll see if I once I'll push the code I'll give the
8556140	8568140	permission okay get commit minus and then class 7 get push let me check if I
8568140	8581780	can give you an access some bit some bit I have on mute button then if I go for
8581780	8595180	settings screen share admin hello okay then
8596900	8607540	give me a minute I'm trying to find that option so me we unmuted okay yeah I
8607660	8613860	got it so I'm unmuting you you will be able to have that option to share some
8613860	8620540	you can check that okay no worries can you check that can you check if you are
8620540	8624620	having access to share the screen
8624620	8642220	some bit I unmuted you you are on mute can you try to speak once okay speak
8642220	8656220	once do you see access yeah I have got the access right now okay yeah like I
8656220	8664660	shared miss okay I'll pull this window here for everyone yeah please share
8664700	8677700	yeah is my screen visible I don't see your screen being shared now is it
8677700	8689300	visible no can anyone can anyone see guys I am not able to see that oh is it
8689340	8694780	I'm not able to see it just a second
8698820	8704300	like I'm actually not able to see it do do you mind some bit like you can share
8704300	8710580	me or get a repo I can I can share the screen if you have pushed that code in
8710580	8716940	get up no I haven't pushed it it's just in my local oh okay can you try to
8717060	8727940	reshare it once maybe I'll be able to see it yeah I'll do that yeah yeah
8727940	8730460	shared it
8734140	8746300	I'm not literally okay I'll just try to you know like tell you the problem
8746340	8752060	what's happening huh huh yeah please yesterday when we discussed about the
8752060	8762700	grids right so we like created a layout like head on nav mean so when I try to
8762700	8768500	do it with a dot HTML file right it's like covering the whole page like how
8768500	8775660	we were able to see yesterday but if I create like something as a dot thing
8775700	8788340	right huh as a dot js file huh for the same CSS huh it's like you mean to say
8788340	8794740	that you you manipulated the extension is it correct yes so that wouldn't work
8794740	8798820	right if you are trying to play around with something like an HTML files in
8798820	8804660	HTML like how does browser understand it okay like if you're using dot js
8804660	8811060	extension it's a code which is to try to render it but it won't be able to pass
8811060	8818100	the CSS from that that's how extension works extensions like if I if I try to
8818100	8822420	show it right let me share my screen I'll show you that example like whatever
8822420	8830180	you are trying to do it let me know if you can see the screen yeah I can right
8830660	8839540	now this is let's say I pick this HTML I have show preview yeah now let's say I
8839540	8852580	convert this into js file okay do you see this what just happened yeah that I
8852580	8858020	understand like this show preview is not working but I am like running it on the
8858020	8865140	server okay like I connected the CSS to this JS every CSS is working fine only
8865140	8872380	the width and height are getting affected oh then I think I need to look
8872380	8876740	at it completely are you can you push that code and I can check and I can let
8876740	8881540	you know in the whatsapp chat yeah sure I'll do that yeah push that code I can
8881540	8888620	check that okay if I think you are trying to send HTML from a JS code you
8888620	8892540	are trying to it's like server-side rendering if I try to space specifically
8892540	8899780	I'm trying to render the HTML from the server not sure I'll just push it then
8899780	8906740	maybe I can discuss on that yeah sure sure sure I'll do that yeah yeah thanks a
8907060	8911780	yeah so I'll mute you back yeah
8916220	8925140	guys any yeah like there's a one cool website case open the hash shared
8925140	8930660	earlier also I bookmarked it but if you see this this is something let's say if
8930660	8937540	I click this if you see this it's a music got play started playing once it
8937540	8944900	loads it is a 3d website
8948100	8958580	okay when I click start there's a music can anyone here along with me okay let's
8958580	8968140	do one thing I'll pin this play in your systems yes play in your systems finally
8968420	8979700	play in your system and click on the start button stop the music right you
8979700	8984660	are able to see that music now let's let's say like actually what's happening
8984660	8990140	this is a really cool site that they built it but what's happening here when
8990140	9000060	I load this let's say I do it in incognito so that I can see what all
9000060	9009740	things are happening okay inspect it and I click play load it first it got this
9009780	9021140	one then you see it is downloading still or else I can say that this is parsing
9021140	9028380	the content whatever content you have they have shared it is parsing okay if
9028380	9036100	you see the amount of MBs resource got downloaded okay the amount of MBs that
9036100	9044420	got downloaded 10 KB per second where 23 24 MB 23 MB of data is transferred
9044420	9049820	onto the client it for sure this site looks cool because they added loader
9049820	9054420	there initially okay but if you go and explore this one right what what could
9054420	9060380	be the thing that they might have done if you see that mp3 where they have
9060380	9076060	linked let's say if I try to find this way this mp3 is loaded like this music
9076060	9089460	is coming from or let's do something let's do something this is the code
9089460	9099380	that they have it right let's say I have a start button this is start button is
9099380	9105900	it button start here now whenever you click this button they that but let it
9105900	9111540	start loading it now they have use position fixed inline cells that are
9111540	9121380	fine but on click of this button there should be something happening so if I go
9121380	9130180	into the JS part where is the JS code or else let's say if I can debug this one
9130180	9139740	okay I didn't go through that one but one thing I would unappreciate this
9139740	9147460	website is actually a sound would you won't be able to find this one sound
9147460	9153660	footer sound yeah sound labels and everything is there that's that's cool
9153660	9160380	site but one thing I have only one issue right guys here is that the amount of
9160380	9168860	resource if you see twenty nine point three MB data transfer right do you see
9168860	9176380	this twenty nine twenty nine point three MB of data that is received firstly let's
9176380	9186100	go pick any website let's pick any big website that you want let's go and
9186100	9193220	amazon.com just see how much of data is transferred for me to reach this
9193220	9198700	particular site okay since I'm doing from incognito it asked me to enter
9198700	9207740	this PCC EAN let's I clear this again I continue shopping okay it loaded with a
9207740	9213100	whole website but if you see for the whole Amazon level of content it it got
9213100	9223620	only downloaded 4.6 MB of data that big huge website let's go and open YouTube
9223660	9229980	okay YouTube being the biggest streaming service content right let's say I go to
9229980	9240220	YouTube now see when I'm playing YouTube imagine YouTube got loaded with only
9240220	9251100	2.1 MB 2.1 MB guys imagine if you see the amount of requests are going the
9251100	9255580	things now but if you go and load this website for the initial load you are
9255580	9264300	trying to download 29 MB at the speed of 10.7 KB so that load time if you see the
9264300	9269940	load time here it takes it took 9.1 seconds to load the website whereas if
9269940	9275980	you go for YouTube it took 1.5 second for Amazon it took 3.5 second because I
9275980	9280780	had to enter that key all else it would be speed now which website you would
9280780	9286260	prefer guys let's say you are on Instagram you have one reel and it got
9286260	9290740	stuck for one second or two second would you state that or you would move to the
9290740	9293220	next reel
9297700	9305380	next right so in industry right in industry one of the basic norm one of
9305380	9310500	the basic norm is that hey your content right your content whatever the content
9310500	9315820	you are having firstly you have to consider two things first is once you
9315820	9320580	build since I didn't introduce Dom imagine once your Dom is built right
9320580	9327020	then the painting starts happening on the site so the Dom content load this is
9327020	9333260	most important parameter this parameter of load 3.5 seconds is might be loading
9333260	9337380	JavaScript and every other thing it will be kept on loading the code that's fine
9337380	9342300	but this thing matters more let's go and see it for this site what they have
9342300	9349500	done it is taking 5.7 seconds now if you go and do that performance testing right
9349500	9355620	for this website let's say I do this one profiling
9359780	9367300	since it is already downloaded it might not download because it is cached okay
9367300	9371380	but you will able to analyze the results here which will show that hey it is
9371380	9376220	taking more amount of time and everything okay but one of the best
9376220	9380020	thing is to do is lighthouse testing has anyone done it this one lighthouse
9380020	9382420	testing
9384900	9391460	so this test this is like on a chrome if you want to test your any website you
9391460	9396180	want to test its performance or accessibility best practices you can go
9396180	9400540	to lighthouse and analyze the page load let's say if I do analyze the page load
9400540	9405500	it will be audit that whole website it will audit that website and it will test
9405500	9409140	and let you know that how you can improve your website let's say it is
9409140	9413340	downloading the whole content again see if it says if the site takes more than
9413340	9418100	one second so it will give you the all the speeds and it will compare it will
9418100	9420900	do the all the analytics and give you the results of your website whether your
9420900	9428100	website is good enough or wrong it's a really cool project I hats off to them
9428100	9432740	who have built it and they have done only one server side render projected
9432740	9438020	everything into one file of HTML that's where it hit me hard if they wouldn't
9438020	9442700	have that only one thing right if they had lazy loading sort of concept if you
9442700	9447980	see performance got hit all the other parameters are really great but if their
9447980	9452260	engineers have decided that we'll take a hit on a performance then you should
9452260	9458420	see if I go and a YouTube okay I go and do it on a YouTube let's say I select a
9458420	9464100	SEO progressive web app also and like the speed
9465500	9471460	let's see how fast what results this YouTube gives us
9477980	9492100	this is taking time to do it but you can experiment on your on your things guys
9492100	9498380	go do it on your projects that you are building or talk to them like how can
9498380	9503300	you improve it or what you can do it right talk to them if you see YouTube
9503300	9510260	performance got hit drastically okay they now the best thing right the best
9510260	9515540	thing what they can do what this lighthouse gives you it gives you a few
9515540	9522700	parameters these are the once you become higher level of engineering in front end
9522700	9527980	right this is somewhere you will come and fix the issues like first content
9527980	9532620	full paint total blocking time I'll talk about this parameter step by step but
9532620	9538420	not now but if you come to this website let's say first let's say their time
9538420	9543420	what is the most time of the most time spent first content full paint is 2.8
9543420	9549540	seconds for the YouTube it is 2.3 seconds okay this parameter should be as much
9549540	9554380	slow as possible and you will get you can calculate everything right you will
9554380	9562180	get so you'll see that all the things that you are getting if you they are
9562260	9566780	pointing out something called index TV now if you go into the application and
9566780	9570980	there is something called index TV they are having too much of data stored
9570980	9580660	guys and therefore this one okay for the YouTube for like percent entities to you
9580660	9588540	can or do play around with this data I'm doing it so this is in incognito mode
9588540	9593500	this is the performance but if I do it for the YouTube again in the normal
9593500	9597180	browser right it will load it faster rate because they have all the data
9597180	9603720	cached it need not to download again we'll explore this DB also like once we
9603720	9609340	go in the JS part like all the DBS that are given here
9609340	9615180	it's too much we have discussed so let's close the session today we'll come back
9615660	9621420	on Thursday where we'll start JavaScript and we'll explore further but I would
9621420	9627580	ask you guys you know to complete your assignments and do whatever problems
9627580	9634740	you face let me know okay we'll explore that okay some with I'll I'll mark your
9634740	9639740	question as answered as of now but I'll pick it off line okay
9639780	9646620	so nobody's that can we close the session guys today for today final thumbs
9646620	9654820	up cell and see you in the next class guys hope you do your assignments
9654820	9661820	good night guys take care bye guys
9662860	9667860	thank you Kendra good night
9669740	9672800	you
