start	end	text
7851780	7860420	is working fine I try to delete it then I click here now once I do this ticket has
7860420	7865100	been deleted now if you see we were passing that particular idea because if you see here
7865100	7870900	only one ticket was there now we are supposed to empty this array right we have to remove
7870900	7876660	this from element from this area if you now if we go inside the get ticket function let's
7876660	7881260	say if you are able to get that whole object now that whole object is built and given back to you
7881260	7886740	once you receive this object you are doing something like a splice function okay I'm
7886740	7891620	removing this particular object and only remove that one starting from that index remove only
7891620	7902420	one thing okay once I do that it will be filtered now I have to console log again to show it show
7902420	7919380	back show to you console dot log after deleting from array
7932420	7944300	now let's say we clean this up now if you see in the console log I have one ticket and I'll
7944300	7951980	remove the debuggers as of now we don't need it now once I click this status is working fine let's
7951980	7959060	I enable this one once I enable delete button and click this if you see after deleting the
7959060	7966700	array become empty so we handle that edge case so I hope you are able to understand this case how
7966700	7973340	we are managing how we are storing in the memory and deleting the existing tickets and handling
7973340	7981220	it now I don't want to further overwhelm you guys because there is a one feature as I've told you
7981220	7987740	that you know I wanted to cover one more thing on double click of filter color like render all the
7987740	7993020	tickets like once I use a clicks like double click here or do anything we should be able to
7993020	7999020	render all the tickets like all the tickets you can get it again from this array itself you'll
7999020	8004060	have all the articles that are present in array itself do you want me to cover it up and explain
8004060	8011420	the whole thing or you want me to take it up in next class double on double click I have to
8011420	8021020	render all the tickets back do you want us to you want me to cover it I see one thumbs up
8021020	8027700	next class same as I click we can do it now yeah same as I click nothing nothing much new it's
8027700	8036540	just an five minutes work because already all the parts of the things have been covered it just that
8036540	8045740	I have to add simple one like four lines of code okay one thing I'll do is that I'll take it up
8045740	8054300	because in next class I have to explain local storage we can do the poll let me arrange a poll
8066540	8089660	let's say I also give 30 seconds are fine okay I'm launching the poll guys please select it
8089660	8097580	50-50 ratio
8097580	8121020	okay let's let's do it guys let's do this okay won't take much longer now if what I was saying
8121020	8125420	is that if you see from the requirement point of view I am still saying it that on double
8125580	8132780	click of this any color we are supposed to render all the tickets now we already added
8132780	8137580	event listeners to them and we added event listeners here itself we got an access to
8138140	8143660	toolbox colors and inside this we are adding all the events listeners to each each one of them
8143660	8151660	right now for this event listener we are listening to click but we want to listen to double click
8151660	8157660	so what I'll do right I'll just say that I want to listen for each color
8159820	8169820	double click for double click similar to click we have dbl click right do you all know this
8170620	8174860	if someone want to listen to double click it's just that same you have to just this
8174860	8181420	write down double click right plain simple straightforward now once you do this once you
8181420	8191900	do this you have to again when whatever tickets are there on the existing screen you have to
8191900	8198860	clean that existing screen right I'm trying to clean that existing screen same method copy
8198860	8205660	paste it same method copy paste it clean the existing screen now once cleaned up
8206780	8214860	again create for all things as we have done this for the filtered array I'll do it on ticket array
8214860	8226860	dot forage same logic let's try copy this I paste it here nothing else sorted it didn't even take
8226860	8233340	10 minutes but for re-explaining it will take it so on click of double click I say that if there
8233340	8237900	are on some on screen someone have filtered and there is one ticket showing I am saying that remove
8237900	8245020	that thing and I'll I'll recreate and render everything okay let's see this if this is working
8245020	8257500	fine okay I have one task of pink color let's say I have another task of green color
8259340	8266380	so I have another task of blue in color now three colors are there now let's say
8267260	8271980	we can filter based on pink green blue and black everything is fine
8271980	8277420	long black we don't have anything now if I click double click if I click double click
8278380	8288300	let's say I'll show you once a while we'll walk through remove all the other break points then go back
8291980	8298060	this is the part it should get created okay now once I click double click event
8298780	8304780	let's say I'm clicking on pink color two times I clicked it came into this execution and it is
8304780	8310780	working on removing this pink color first if you see it will remove this pink color okay inside this
8310780	8315660	dome whatever it is rendered it will remove pink color once pink color is removed in the ticket array
8315660	8321420	here I have three tickets one is in light pink one is in light green one is in light blue let's
8321500	8322620	create back all of them
8325740	8329500	simple and straightforward isn't it once you understand one third of logic
8329500	8331340	everything revolves around that part sir
8333580	8336940	are you able to follow up guys are you did you understand this one
8339420	8341020	great great great
8344140	8348860	so guys one thing I'll do is that I covered whatever I want to cover for today
8349420	8355500	okay next class I'll show you like if you if you see this one right what's happening currently if
8355500	8361500	I go and refresh we are not able to persist any ticket so we will work on local storage but we
8361500	8365500	have to understand different types of storages we'll introduce to that topic then we'll come
8365500	8373100	back and implement that part here okay so I'll commit this code
8379820	8381500	what we have covered filter
8383340	8384300	filter based
8389020	8389580	rendering
8391660	8400620	git push now so I'll talk on few things guys I'll start the doubt session I'll talk on few things
8401180	8406940	okay so I would request everyone to stay back in doubt session for five minutes I want to show
8407020	8407980	you few things okay
8413340	8419580	if someone want to go they are also open to go like if you want to leave but I want to talk
8419580	8423820	about something like event bubbling concept firstly then I'll come back and pick though
8423820	8425500	all the questions okay now
8429260	8430540	give me a second I'll have water
8441180	8446620	now in last class Kiran Kiran are you there in the class
8450140	8451420	do I have him
8453900	8460780	okay I don't think he's there but what he suggested hey can't we use event bubbling why do you want to
8460780	8467420	add like handle remove during ticket creation what if I click on this main container itself
8467420	8476940	and you try to identify okay what I have clicked on okay now so what happens in event bubbling is
8477260	8483900	what happens in event bubbling is that let's say I try to explain on the ipad once for the
8483900	8489340	few people I've seen that few people don't understand it so I'll try to explain it now
8492060	8494700	let's say we have this main content area
8496540	8500300	this is the main content area in this we have multiple tickets
8500300	8510780	now once I have this multiple tickets I was adding event listener to this one
8511580	8518140	event listener to this one event listeners to this one so his idea was why are you adding
8518140	8524780	three event listeners if we can accept we can do it implement functionality by only one
8525340	8531340	adding a listener here which is apparent to all the tickets can we do it
8532620	8539580	but how we can do it there's some concept called event two concepts event bubbling
8544300	8545740	and event capturing
8545740	8553020	like when we say bubble bubble forms this way
8555580	8563180	right going from center area to outward now same way when user clicks on this ticket let's say user
8563180	8570780	clicks on this ticket if you add a listener to this one even the code inside this listener
8570780	8571500	will execute
8574140	8579740	that's what event bubbling talks about is this logic clear to everyone like how event bubbling works
8584700	8591980	right I see one two three okay I can show you the demo also like how it works
8592620	8599660	okay now I connected script one file instead of handle remote right or doing it this way
8599660	8602860	now let's say I create some two three tasks
8611900	8614620	I've created three tasks now I go here
8617740	8622780	I come back here let's say I enable first delete button once I enable it
8629660	8636620	if you come here and see in this logic now I didn't add event listener to the tickets but
8636620	8641900	I added it to the main container main ticket container and I am just listening to the click
8641900	8650220	element now let's see what happens here firstly if I click on this ticket let's say if I anyone
8650860	8656860	I click on this ticket okay now I am checking whether ticket button is enabled
8657420	8662700	delete button is enabled yes delete button is enabled so it will go inside this condition
8662700	8671660	first if else condition okay then it will check firstly what I clicked what is this event target
8671660	8676780	what I clicked I clicked on something called ticket ID because I clicked here on the yellow part
8677660	8684300	I'm checking like hey on this ticket ID if this particular ticket ID existing in this child classes
8684940	8696700	yeah that's there that's there once if it goes inside if condition I say remove its parent node
8696700	8701260	when I say parent node what do I exactly mean by ticket ID is like if you go into elements
8702380	8709500	if I go into the second ticket which I clicked on I clicked this particular part A5N1 I'm going to
8709500	8715180	its parent to ticket container I'm saying that remove that particular ticket container itself
8715180	8721500	let's see if this is working fine let's see if this is working fine if I click play now do you
8721500	8729100	see that A5 got deleted because this happened because event bubbling concept we didn't go by
8729100	8735660	particular now if I let's see if I instead of ticket ID earlier I clicked on ticket ID if I
8735660	8741900	click on this container part let's say click on this container part even now our parent main
8741900	8745980	container which is the whole container for all tickets are still listening that click event
8746620	8750620	it received that click event now again it checks that hey delete button is still too
8751180	8757740	now it goes inside this condition now once again it checks what is the thing you clicked
8757740	8763180	you clicked on something called ticket container itself whole container you have clicked outside
8763180	8770220	the task area because task area is only available when you are clicking on edit part okay once you
8770220	8777020	are done that it will check whether that part is true like whether you are having this ticket container
8777020	8783740	by default in inside this it is a child element if it is child element it will remove the parent
8783740	8788700	so it's not a child element it's ticket itself with a ticket container so it will go into else
8788700	8795660	if condition if you see else if condition ticket container and we are comparing with ticket container
8796460	8801580	then it will go and remove that particular target element itself instead of removing the parent
8801580	8808220	because something we got access to now is this whole ticket itself okay now let's see if I click
8808220	8816700	play the ticket got removed wholly now there's a third scenario I click on ticket banner like which
8816700	8823980	is a band on the top level let's click on this one now again this will go from the child parent
8823980	8829100	node let's see this what's what we are getting here if you see I hover over it again I'm getting
8829100	8836540	ticket color yeah ticket color if you see I am checking for ticket color okay I'm checking for
8836540	8843980	the particular colors also light green light blue now what is the color I got I got something like
8843980	8850380	light pink now light pink is there here okay it's not there but you can add it
8851500	8856140	okay we can add it and you will execute this particular thing it will like if you add it
8856140	8861260	here in the light pink then it will remove I hope you got the basic idea like how that
8861260	8867340	event bubbling you can leverage and still build these futures rather than adding multiple event
8867340	8873260	listers I hope this point is clear to everyone
8876380	8884380	now guys I open for your doubts if you want me to repeat anything if you want me to talk on anything
8884380	8888700	I can repeat and talk do let me know what you want me to talk on
8891660	8896860	is there something that you didn't understand from today's class or the whole thing or part
8896860	8905340	of curriculum or are you facing any challenge do let me know I can share some thoughts on that
8905980	8911260	my thoughts but before that did you understand today's class completely
8915260	8921980	how many of you understood today's class I see only one thumbs up come on guys
8922940	8930860	thank you so I hope you enjoyed you know we picked it up this project because it's more of a
8933500	8939020	event listener stuff like how few add event listeners how you go to child elements how
8939020	8946060	can you manipulate existing and adding things there's nothing much of logic here we try to
8946860	8952780	we try to make it as simple as this one and if you see it's it's all about
8953500	8963020	if you search only right this method add event listener it's nine times right nine times we
8963020	8967900	added event listener if you even if you go on the page you can see what are the nine times like
8967900	8975020	one is plus one is cross one are these buttons then you have a lock icon then you have text area
8975020	8981660	icon then you have color or that status changing status icon so all these parts you had event
8981660	8988220	listeners and any user doing any interaction with them on on interacting with them we are making
8988220	8995740	some changes on that just that said it will come by when you practice it you will get used to it
8995740	9003340	okay so you need not to worry just give some time try to see that code offline okay if you face any
9003340	9009340	challenge to let me know during that moment also thank you manishara
9013340	9019020	guys did you enjoy this project i need your feedback like is this good enough
9019020	9024140	for beginner level like when we teach whole things html css and down
9024140	9026940	um
9032380	9040780	no reactions okay i got only muneshwara's comment but i hope you enjoyed it i hope you understood
9040780	9050220	uh like how how like because now if you see if this project was so difficult like if i build
9050220	9056220	this with react right if i build this whole functionality with react i have took uh more
9056220	9062940	than let's say three classes no nine hours or say six hours to range of nine hours six to nine if
9062940	9068540	i build this with react i can do it in three to four hours not more than that i you will be able
9068540	9074860	to understand uh more easily because that's what declarative way of coding does to you
9074860	9083500	so now if you see i'm adding event listener i'm going manually selecting item dom item query
9083500	9088140	selectors all these things will be done you know smoothly
9092140	9095820	okay we'll see that in future someone also can replicate this one
9095820	9106060	um yeah a complete website will be good cover for html css js uh yeah so one thing you can do
9106060	9111820	is this this project you can also deploy on github pages so we thought of you know doing it two
9111820	9117500	projects one is portfolio which will share recording should have been shared but i kept
9117500	9122860	pinging that person person was on leave so by tomorrow i'll make sure that you get that project
9123580	9129260	yeah i know that muneshwara not retarded because that also get right right uh the person who was
9129260	9135980	supposed to do it he was on leave okay he was on leave because now he will be adding to your
9137500	9145260	like your batch like uh and so basically we thought of building two projects uh and
9145260	9151340	few mission coding uh problems so these are the two basic projects and then mission coding
9151340	9156140	because on uh full uh end-to-end development right on html css js
9156700	9159580	it would be more based on uh machine coding problems
9163820	9168940	uh if we didn't click the color while creating a ticket it will make it as black if we're clicking
9168940	9176780	one color okay let's let's try this thing uh i click something query and i click directly option
9176780	9182140	if you see black is right default okay but if we click one color again creating a new
9184860	9190460	okay firstly if we click any color while creating a ticket will make it as black that's okay
9190460	9196860	that's okay but if we click any one color when create ticket and again creating a new ticket
9196860	9200940	right
9202780	9211260	okay now uh if you say so let's see this my first statement was validated second statement i click
9211260	9220940	pink and i select option then i come back i uh do this i don't select color i click again this thing
9220940	9227660	now i got the pink okay uh no by default we can we have to stick it to one color
9228460	9234620	we'll fix this bug okay whenever user is not selecting it we have to make sure that uh
9235900	9243100	there's a one consistent color all the time okay one way we can do is that uh since this is a model
9243100	9248300	priority color uh you know black color while creating a ticket
9254940	9261820	let's say here here is where we are calling it now we might be updating this color somewhere
9262540	9263340	let me check this
9269100	9276540	now user clicked it that's fine when he's reopening right when he's reopening and typing it down
9276540	9291260	okay
9291260	9298060	one thing we can do is like update this once you are doing this one update this as black
9299260	9304460	so it this will be done this will be automatically taken care now let's let's try to read this do
9304620	9312460	this one i select query pink color i click option then i take this one again do query ui
9313020	9315820	then if i do this i'm getting black i'm not getting pink
9318540	9321820	this is fine kabir thank you for pointing it out
9328220	9333340	just uh resetting while resetting you have to update that reset as a because we are doing here
9333340	9338060	reset right whatever reset we're doing we have to handle there
9354700	9358140	so guys if all things are fine we can close the session for today
9359100	9363420	thank you for joining see you in the next class where we'll be discussing different types of
9363420	9369660	storages in browser so that concept should be would be important for you once you understand
9369660	9377420	those concepts right then we'll like you know do apply those knowledge of local storage here in
9377420	9383100	the application then revisit this whole application and then close this project okay
9383100	9388540	okay i hope to see you everyone in the next class on saturday
9389580	9393740	please do attend it or try to make it as simple as possible for you
9395500	9399980	okay thank you all have a great night take rest
9402540	9406380	bye guys good night good night kabir
9406380	9414700	thank you sambit good night munesh for all
9416860	9422060	good night sambit so guys see you on saturday bye
9436380	9437020	you
